,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score,score_matches,relevant
1411,"The M'akola Housing Society Offices will be closed for National Indigenous People's Day (June 21) and will reopen for regular business hours on Wednesday, June 22, 2022. Have an amazing celebration day. https://t.co/kEU4YqUlqt",2022-06-20 13:38:32.309503,1538915411076472832,2022-06-20 16:03:20+00:00,0,0,3,0,,,,,makolahousing,2933,(from:svdpvi OR from:makolahousing OR from:vandupeople OR from:spd_community OR from:anawimhouse) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual,Positive,0.9429849982261658,,
422,Rockland County man accused of killing Orange County resident https://t.co/dzjsbjjESg via @lohud,2022-06-20 13:33:19.961337,1538221942364246017,2022-06-18 18:07:44+00:00,0,0,0,0,,,,,ReporterSteve77,56,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum,Neutral,0.5043505430221558,,
1140,"It’s about time. Vaccine mandates lifted in #Victoria except for those working in residential aged care, healthcare, disability care &amp; emergency services.",2022-06-20 13:34:31.708467,1538792981117153280,2022-06-20 07:56:50+00:00,0,0,2,0,,,,,Donovan_W_G,1038,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",Victoria,Neutral,0.7635183334350586,,
1252,"Snakes and turtles, oh my! Explorers learned all about reptiles (and even got to meet a few) from an expert guide out at the Wonders of Wassermann Camp today. Amateur explorers can join the next session of camp on outdoor sportsmanship by signing up at https://t.co/UF0OOd8dOz. https://t.co/C4f2aND98l",2022-06-20 13:34:33.255603,1537873966638964737,2022-06-17 19:05:00+00:00,0,0,0,0,,,,,blakesspam1030,1026,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria,Positive,0.9384249448776244,,
440,#OakBay - Affordable housing opportunities in Oak Bay under scrutiny https://t.co/MakLnMw8QI,2022-06-20 13:33:23.705079,1538917933052592128,2022-06-20 16:13:21+00:00,0,0,0,0,,,,,BCHeadlines,2693,(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum,Neutral,0.8814923167228699,,
1288,"🚨CAMP DATES - JAX‼️

Thursday July 14
4-8pm
Victoria Park - Jacksonville, FL
https://t.co/jNi5EhrDpT

Thursday August 4
4-8pm
Victoria Park - Jacksonville, FL
https://t.co/8Ony32rJoo

▪️10+ college coaches
▪️Small, personalized camp environment
▪️Max 60 players!

REGISTER TODAY! https://t.co/mRhWWX9nxu",2022-06-20 13:34:33.255603,1536853775872311296,2022-06-14 23:31:08+00:00,0,0,3,1,,,,,TRFutbolSA1,374,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria,Neutral,0.8977920413017273,,
964,When I left Victoria there must have been a hundred homeless living within 100 meters of where this photo was taken. https://t.co/CEA1ExAH7V,2022-06-20 13:34:26.836318,1537932620629102596,2022-06-17 22:58:04+00:00,1,0,2,0,,,,,EvanRiggss,149,Victoria (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,Victoria,Neutral,0.534296452999115,,
553,"This Friday night, 24june, Petty Theft makes its way to an area we’ve not gotten out to often over the years…we’ll be in Azle at the Central Park Amphitheater for Music in the Park, rollin’ out those Petty hits you love so come see…8p downbeat",2022-06-20 13:33:37.736838,1538769386651193344,2022-06-20 06:23:05+00:00,8,3,30,0,,,,,theoldgreywolf,98905,(saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,saanich OR uplands OR quadra village OR central park OR point ellice park OR nuu-chah-nulth OR malahat,Positive,0.6630625128746033,,
38,"@Vyper_54 @JCFrancke @RobynDODonnell @RSBNetwork Her lawyer are now arguing that no reasonable person would have believed her ludicrous claims of election fraud as Dominion is in the process of suing het into oblivion 🤣😂🤣

https://t.co/eW1PpJKQiS",2022-06-20 13:31:49.918385,1538872506844696578,2022-06-20 13:12:51+00:00,1,0,0,0,,,,,Wayhix,37,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Negative,0.5984300374984741,,
449,"I just got the smell of summer 🤩 popcorn, earth, trees, camping, the river, stars, flashlights, tubes, WATERMELON 🍉, quadra island",2022-06-20 13:33:26.282756,1537324718319013888,2022-06-16 06:42:29+00:00,0,0,1,0,,,,,Joekay999,7,"(oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",oak bay OR rockland OR quadra OR beacon hill park OR harris green OR coast salish OR tseycum,Positive,0.9602651000022888,,
668,"Proud to stand strong with my @HackneyLabour comrades, trade unions, families &amp; young people who have had enough of #Tories leaving millions more in poverty in this #CostOfLivingCrisis #WeDemandBetter

Hasta la Victoria Siempre! ✊🏽🌹 https://t.co/KFCdrnArtb",2022-06-20 13:34:20.580331,1538179416261640193,2022-06-18 15:18:45+00:00,1,2,26,7,"Hackney, London",2a3f152d1ac5044a,"[-0.104501, 51.518605, -0.015834, 51.5766844]",,Bauldrick1,0,Victoria (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,Victoria,Positive,0.6668246984481812,,
1272,False Step by Victoria Helen Stone is currently $0.99 https://t.co/6MpAcRt5BQ (kindle),2022-06-20 13:34:33.255603,1537307421026275328,2022-06-16 05:33:45+00:00,0,0,0,0,,,,,rtjnft,932,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria,Neutral,0.8935943245887756,,
1425,"Caught between the housing and climate crises, the clay cliffs have never been so unstable. https://t.co/uQPQlLl6pw",2022-06-20 13:39:18.605016,1538491787903377408,2022-06-19 12:00:00+00:00,15,3,25,5,,,,,saanichnews,15344,(from:saanichnews OR from:goldstreamnews OR from:sookenews OR from:oakbaynews OR from:cbcnews) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual,Negative,0.7116748690605164,,
1235,@EmilyTisbury @albert_boxer @victoria_racing Yes you can buy a 2x2 metre grow tent and a 600W grow light to do it easily,2022-06-20 13:34:33.255603,1538484360542027777,2022-06-19 11:30:29+00:00,0,0,1,0,,,,,treefallsontent,96,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria,Neutral,0.7838412523269653,,
