text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"Blanchester vs Fairfield | Ohio High School Basketball Live Stream
Watch Live HD :➡️🏀📺 https://t.co/1qLFD5sR1C
The Fairfield (Leesburg, OH) varsity basketball team has a home non-conference game vs. Blanchester (OH) today @ 6p.",2022-11-10 23:28:46.215441,1590478773690195969,2022-11-09 22:57:43+00:00,0,0,0,0,,,TheBishF1,"London, England",64870,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Great trails found in Split Rock state park stretch of Minnesota's North Shore 
#MNnice #twinports #camping 
 https://t.co/fXo7sN8BNJ https://t.co/EXFsHA3gNp",2022-11-10 23:28:46.215472,1590441639495204864,2022-11-09 20:30:10+00:00,0,0,0,0,,,Realty3CT,Connecticut,4392,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Bailey , a Chihuahua in CA, needs a home now! See her on https://t.co/5ltK32eodl  https://t.co/Zg2O21w2ed",2022-11-10 23:28:46.215526,1590437307039240192,2022-11-09 20:12:57+00:00,0,0,1,1,,,SomersetLog,"Somerset County, Maine",11,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Waleed Aly and mayor face off after ISIS brides return home
 https://t.co/3YZ4DUEyzk",2022-11-10 23:28:46.215562,1590435695658618881,2022-11-09 20:06:33+00:00,0,0,0,0,,,theTiser,"Adelaide, South Australia",146509,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"US 20: Wet pavement from I-84; I-84B Mountain Home (Mountain Home) to Cat Creek Summit (26m W of Fairfield). Light snow, Large animals on roadway. https://t.co/f8rWPTcDw7",2022-11-10 23:28:46.215607,1590428239000137728,2022-11-09 19:36:55+00:00,1,0,0,0,,,955thefan,"Marion, IL",449,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Universal Studios Hollywood is celebrating its 17th annual “Day of Giving” today, hosting around 300 homeless children for a day of theme park fun as well as providing school and clothes necessities. @UniStudios https://t.co/2Yo4NhlEuY",2022-11-10 23:28:49.301767,1590763474052780035,2022-11-10 17:49:01+00:00,0,0,55,5,,,insideuniversal,"Orlando, FL - Hollywood, CA",44557,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Eagle reporter Matt Martinez speaks with homeless people finding shelter on North Street doorsteps; inventive people trying to stay warm at Springside Park; and a young couple expecting a baby in March who stay warm at the library during the day. https://t.co/TOdUe0Un7f,2022-11-10 23:28:49.301796,1590762491784859648,2022-11-10 17:45:07+00:00,0,0,2,1,,,BerkshireEagle,"Pittsfield, Massachusetts",19846,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Catholic Charities serves Fairfield County with programs that feed the hungry and homebound, shelter the homeless, strengthen families, assist with physical and mental health, and deliver consultation and assistance to immigrants. 

 https://t.co/6stI32NxgK. https://t.co/IgnQnfJXAB",2022-11-10 23:28:49.301824,1590051295993405441,2022-11-08 18:39:05+00:00,0,0,3,1,,,CCFairfieldDOB,"Fairfield County, Connecticut",679,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@LarrySGibson I have 2 eyes, sir. When I walk to Ravens games (PSL owner &amp; season ticket holder) I always pass homeless people with large tents set up in the areas where I park &amp; walk. Driving down to the Zoo, I’ve been directed onto North Ave where I’ve seen people urinating on the street.",2022-11-10 23:28:49.301866,1590016183473823749,2022-11-08 16:19:33+00:00,0,0,0,0,,,SqueakyRaven,DMV area,527,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Developer Rick Caruso spent election eve visiting a tiny home homeless park in No Hollywood. What he had to say about the USC Caruso Catholic Center tweeting ""No on Prop 1"" today, a measure that would enshrine a woman's right to an abortion into the CA Constitution at 11 on @ABC7 https://t.co/HeFhBeVBiC",2022-11-10 23:28:49.474572,1589849548624916481,2022-11-08 05:17:25+00:00,13,2,26,8,Alexandria Park,07d9d8fed2c80001,ABC7Jory,Los Angeles,10466,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
the old Hardee’s on Fairfield is such an eyesore in the city…it ain’t even the fact that homeless people sleep there it’s the fact they throw their trash everywhere.,2022-11-10 23:28:49.474601,1589656750273499136,2022-11-07 16:31:18+00:00,0,0,0,0,,,therealkymmy,,815,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@RealTimLeonard @nypost BTW, we used to work together covering high school sports. I remembered working with you when you covered Ridgefield Park vs. Riverdeall at the Pit aka Ozzie Nelson Field. I really enjoyed working for the Ridgefield Park Patriot, a paper that North Jersey Media Group ran.",2022-11-10 23:28:52.301640,1590200427265818627,2022-11-09 04:31:41+00:00,1,0,1,0,,,FouhyStan,Cohenville,504,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"I spent the night before Election Day touring Alexandria Park, a tiny home village in North Hollywood — because we need big, bold solutions to solve our homelessness crisis and help our most vulnerable. That’s why I'm running, and that's what is at stake in today’s election. https://t.co/Bf29PGUFsG",2022-11-10 23:28:52.301756,1590124639275339777,2022-11-08 23:30:31+00:00,69,4,436,67,,,RickCarusoLA,,18367,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@BeschlossDC I voted in Fairfield, CT. I always go just as polls open at 6 a.m. Usually, I'm at most third or fourth in line. This time the line was out the front door of the school polling place. My wife said lines were still long when she went at lunchtime. The electorate seems engaged!",2022-11-10 23:28:52.301786,1590062947052982272,2022-11-08 19:25:23+00:00,0,0,25,2,,,SmittysSideline,"Fairfield, CT",2714,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"North Texas officer shot in the face during an active shooter training exercise via @wfaa @K12ssdb |

#shooting #training #activeshooter #AVI #activeviolence #exercise #lawenforcement #police #schoolsafety #publicsafety #firstresponders 
https://t.co/CIrJieovQ7",2022-11-10 23:28:52.301838,1589632906452140032,2022-11-07 14:56:33+00:00,0,0,2,2,,,HT_Resp,,326,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Ballgame from The Pit

@ehsports 31
@Milford_Eagles 6

The end to a great season for the Eagles. To the Elder Panthers, good luck the rest of the way in the @OHSAASports Playoffs. 

**and were still not Fairfield, @NewsElder",2022-11-10 23:28:52.301863,1588701259582046208,2022-11-05 01:14:31+00:00,0,0,0,0,,,blazingspeed23,"Cincinnati, OH",161,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"North Side crime: 3 shot, 1 fatally in Chicago's Rogers Park - https://t.co/IFgDOw39MX #GoogleAlerts",2022-11-10 23:28:55.475103,1590918047354982401,2022-11-11 04:03:14+00:00,0,0,0,0,,,scannerbrain2,"Chicago, Illinois",3126,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"He said his priorities include tackling crime, improving quality of life, boosting morale within the department and recruiting to combat staffing shortages. https://t.co/tX4nN2yGsM",2022-11-10 23:28:55.475153,1590902155560501248,2022-11-11 03:00:06+00:00,1,0,0,0,,,WTNH,"New Haven, CT, USA",291137,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@cjp_still https://t.co/vOOHUEyikr.  
This is another terrible incident",2022-11-10 23:28:55.475173,1590890676849606656,2022-11-11 02:14:29+00:00,0,0,0,0,,,GordonBlack1958,Southampton NB,200,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Join us this weekend at the Annual Crime Prevention Summit where we'll join the North Newstead Association in discussing crime prevention in St. Louis! 
When: Saturday, November 12th from 9am-noon. 
Where: O’Fallon Park YMCA
FB: https://t.co/ga1FhP76lh",2022-11-10 23:28:55.566334,1590854384581238784,2022-11-10 23:50:16+00:00,0,0,1,1,,,CRC_STLOUIS,"St. Louis, Mo",75,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Went for a coffee run. There is just so much fantastic new transportation and housing construction happening in North Park. Feels like Christmas. https://t.co/K0uMhA68GA,2022-11-10 23:28:55.566367,1590808117759324160,2022-11-10 20:46:25+00:00,0,0,3,0,,,mtBorq,"San Diego, CA",844,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Indicted Fairfield Township ex-trustee Taletha Coles moves out of Tippecanoe County https://t.co/Ptq4HrsBG1,2022-11-10 23:28:55.566400,1590789400312614929,2022-11-10 19:32:03+00:00,0,0,1,0,,,jconline,"Lafayette, Indiana",30794,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Percentage housing increase by zip (bet. March 2021 - Sept. 2022).

10003 (East Village): 22%
10029 (East Harlem): 31%
10012 (NoHo/SoHo/Village): 23%
10118 (NoMad/North &amp; West of Madison Square Park): 24%",2022-11-10 23:28:55.566430,1590763719214206984,2022-11-10 17:50:00+00:00,0,0,1,0,,,StephonPJohnson,NYC,2092,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"A6 FAIRFIELD ROUNDABOUT WORK DELAYED
The completion date is being pushed back to Christmas.
The roundabout is being built to provide access to housing construction sites at Hogshaw &amp; Waterswallows Dale Lane.
The news will come as a disappointment to many.
https://t.co/598YTiOKBI",2022-11-10 23:28:55.566459,1590737054673285121,2022-11-10 16:04:02+00:00,0,0,0,0,,,WhaleyChronicle,"Whaley Bridge, England",444,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Selling Native American human remains is a federal crime, but no charges have been filed in the case. https://t.co/e2qysUm1PK",2022-11-10 23:28:55.566490,1590715693699416069,2022-11-10 14:39:10+00:00,0,1,0,2,,,bangordailynews,Maine,102599,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"North Side crime: 3 shot, 1 fatally in Chicago's Rogers Park #NewsBreak https://t.co/uxSUs7aBbx",2022-11-10 23:28:55.566521,1590709539799990272,2022-11-10 14:14:42+00:00,0,0,0,0,,,RcWiksten,,5486,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
The item was seized from Poulin Antiques and Auction House as part of an investigation into the illegal trafficking of human remains. https://t.co/sHJD7UcpUR,2022-11-10 23:28:55.566550,1590515333105963008,2022-11-10 01:23:00+00:00,0,0,1,1,,,newscentermaine,"Maine, USA",129579,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@FloridaManEsq88 @ByHisGrace6432 @Goobliego0 @mjh731 @laurenboebert @realannapaulina Arkansas crime rate high in little rock, no much elsewhere, Tennessee rate high in memphis, Florida highest rate in Miami, Louisiana is in New Orleans, Texas is in Houston,  Alabama is Fairfield, Georgia is Atlanta....all led by Democrats",2022-11-10 23:28:55.566592,1590460415288672258,2022-11-09 21:44:46+00:00,2,0,0,0,,,419Quinn,,10,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@sckershner He used to do security details for Fenway Park. It made the news. It was so sad.

There were other problems with crime like assaults since   it's next to a train station in a bad area of North Quincy.",2022-11-10 23:28:55.566625,1590413398294298624,2022-11-09 18:37:57+00:00,1,0,1,0,,,happymerlot2020,,239,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Is wildlife crime in Cameroon’s Bouba Ndjida National Park financing an emerging separatist group in the north? https://t.co/YzPW042xVX,2022-11-10 23:28:55.566699,1590314889981362178,2022-11-09 12:06:31+00:00,0,0,2,0,,,julianrademeyer,South Africa,15063,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@EJXD2 @KentuckyDerby @BreedersCup @ChurchillDowns Why the case for Churchill Down? Roll with Santa Anita 5x before the track is leveled for mixed use housing. We all see the SA fieldsWhat has CDI done for the horse racing business? Calder, Hollywood Park, Arlington….all gone in areas with other tracks that were managed better.",2022-11-10 23:28:55.566750,1590207343677288448,2022-11-09 04:59:10+00:00,0,0,0,0,,,DambergerShawn,"North Dakota, USA",1,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Suggestion for replacing Westland Dr/ Danes Dr/ Victoria Pk Drive North (at Victoria Park) in Glasgow allowing children to walk to schools, park &amp; leisure centre independently &amp; provide safer streets for all in this area @GlasgowEcoTrust @EunisJassemi @LanaRMc @FeargalDalton https://t.co/cwGc9LIMai Protected cycle lanes, cyclops junction, all green phase for walking &amp; cycling.Thanks to @gloriousnse for the original photo https://t.co/VLI1aXi7cQ",2022-11-10 23:28:55.668242,1590111018344407040,2022-11-08 22:36:24+00:00,0,0,8,1,,,CarolineTNoble,"Glasgow, Scotland",523,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
#news1st @jconline - Judge accepts case against Fairfield Township's ex-trustee Taletha Coles https://t.co/EQQvyerm7S via @JCOnline,2022-11-10 23:28:55.668382,1590051263562993664,2022-11-08 18:38:57+00:00,0,1,0,0,,,RonWilkins2,"Lafayette, Indiana",1855,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"A court order from the court states the former trustee cannot move without approval, but she was seen loading a U-Haul truck at her home after court. https://t.co/xxRwtW9iP8",2022-11-10 23:28:55.668419,1590032653931237378,2022-11-08 17:25:00+00:00,0,0,1,1,,,igniteassoc,,14,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@hbenitez2479 @AnnCoulter Alabama is a fantastic example of democrats failing. Huntsville is the largest city but one the safest - GOP Mayor, Tommy Battle. Cullman is the safest city in Alabama. GOP mayor. Woody Jacob’s. The worst crime rate in Alabama is in Fairfield. Democrat. SRCE Google",2022-11-10 23:28:55.668482,1589983824942755840,2022-11-08 14:10:58+00:00,2,0,0,0,,,CTHousingOpp,"Bridgeport, CT",437,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"“We’re working closely w/our community to understand &amp; address the foundation of our county’s disparities, which are undeniably race-based. We’re rethinking the ways we invest in education, housing, health..."" @fccfoundation @wnpr @MendiBluePaca https://t.co/OuLccEerPW",2022-11-10 23:28:55.668512,1589981420239597568,2022-11-08 14:01:25+00:00,0,0,1,1,,,Senatorspearman,"Nevada, USA",11886,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"JUST IN: #BNNCanada Reports.

The death of a man found unresponsive in a north London park during the weekend was a homicide, London police say. #Canada #Crime https://t.co/tOg1JEhMPx",2022-11-10 23:28:55.668586,1589887776480428032,2022-11-08 07:49:19+00:00,2,0,19,2,,,LindaSRaymond,"Southport, CT",403,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
Trial delay for one of two Fairfield teens accused of killing Spanish teacher https://t.co/0t9zxIdSDh,2022-11-10 23:28:55.668654,1589763389152272391,2022-11-07 23:35:03+00:00,1,0,0,0,,,teire,"Liverpool, England",1577,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"@resident_north @noo_nar1 @CaldiesSaved All of our Labour Councillors voted to congratulate the Mayor on his plan . Then , all of the Labour Councillors on the Planning Committee voted for a Redrow Housing Estate on our park.  I sincerely hope that those 10 Councillors will loose their seats . So wrong.",2022-11-10 23:28:55.668720,1589722579257806848,2022-11-07 20:52:53+00:00,0,0,1,0,,,stolenbikesDEN,"Denver, CO",167,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
