,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
7,Justice Department asks about possible conflict of interest between Sidney Powell and Oath Keepers https://t.co/ssRfVGrIBY,2022-06-23 18:26:04.136644,1539865691662143488,2022-06-23 06:59:24+00:00,0,0,0,0,,,KittyShortledg1,25,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3608570992946625
8,Justice Department asks about possible conflict of interest between Sidney Powell and Oath Keepers https://t.co/gzrGAk283H,2022-06-23 18:26:04.136650,1539818159149944832,2022-06-23 03:50:32+00:00,0,0,1,0,,,kehr_dog,10442,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.36638298630714417
9,Justice Department asks about possible conflict of interest between Sidney Powell and Oath Keepers https://t.co/OYyr7SrKnj,2022-06-23 18:26:04.136656,1539815639115776001,2022-06-23 03:40:31+00:00,0,0,1,0,,,MaryLou48321128,137,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3588455021381378
11,Justice Department asks about possible conflict of interest between Sidney Powell and Oath Keepers https://t.co/nXo28eOa8U,2022-06-23 18:26:04.136667,1539781550119813125,2022-06-23 01:25:03+00:00,1,0,1,1,,,Voter99percent,4398,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3596879541873932
12,Justice Department asks about possible conflict of interest between Sidney Powell and Oath Keepers https://t.co/9YLufa3rKU,2022-06-23 18:26:04.136673,1539779610036117507,2022-06-23 01:17:21+00:00,0,0,0,0,,,rjoseph7777,26966,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3572012484073639
14,Justice Department asks about possible conflict of interest between Sidney Powell and Oath Keepers https://t.co/rIscXDjzsY,2022-06-23 18:26:04.136684,1539695938339495936,2022-06-22 19:44:52+00:00,2,1,15,6,,,blu_kryptonian,1583,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.36164724826812744
16,"Watch and Enjoy...""The Panther's Claw (1942)"" Sidney Blackmer, Rick Vallin, Byron Foulger, Herbert Rawlinson, Lynn Starr, et al - https://t.co/0cu3mEmdJF #Drama #Crime #Mystery #Intrigue",2022-06-23 18:26:04.136696,1539423938220007425,2022-06-22 01:44:02+00:00,0,0,0,0,,,LowCarbLoving,20148,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3611721694469452
0,"The WHOLE WORLD knows – everyone except U.S. Republicans – KNOWS that Giuliani and donnie delusion, Sidney Powell, Mark Meadows, Ron Johnson, John Eastman, Mo Brooks, Biggs, Greene, Boebert, Gohmert, Gosar, Hawley,  Cotton, Cruz, etc., ARE EVIL LIARS promoting violence. https://t.co/hvIJmIAbNj",2022-06-23 18:26:05.310797,1539384839534743559,2022-06-21 23:08:40+00:00,1,0,0,0,,,arrobo_B,336,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Negative,0.38352635502815247
0,"@erima_sidney I think he did,coz he ducked and squatted,then the guy reached over and shot as he was running away
But the thief was shot in the neck👐🏾",2022-06-23 18:26:06.466385,1539324202318274560,2022-06-21 19:07:43+00:00,1,0,0,0,,,NervilleOdongo,5854,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Negative,0.37529173493385315
0,"@RegulaAnates @Grey_Obelisk @GOP Even the Cyber Ninjas investigated claims of fraud and did a recount and actually found more votes for Biden. The only people who believe the election was rigged at this point are ignorant brainwashed people who fall for lies and conspiracy theories. 

https://t.co/LsoGFG6fQo",2022-06-23 18:26:07.681182,1540006730972774401,2022-06-23 16:19:51+00:00,1,0,0,0,"Highview, KY",db928fb47a6c40ca,rocha_earl,1592,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.4095693528652191
2,Affordable housing would increase the availability of workers for small businesses. #Colwood Council will be considering a rent bank to provide short-term financial help to low-to-moderate income households at risk of losing their housing.,2022-06-23 18:26:07.681219,1539699270093131776,2022-06-22 19:58:06+00:00,1,0,0,0,,,cityofcolwood,3365,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Positive,0.36664336919784546
3,"Anyone concerned about the rise of fascism in America should catch the still-timely, way-ahead-of-its-time 1962 film PRESSURE POINT @laemmleroyal tonight!  The great Sidney Poitier and Bobby Darin star.  Co-star Barry Gordon appears in person to discuss.",2022-06-23 18:26:07.681226,1539679331286323200,2022-06-22 18:38:53+00:00,0,0,2,0,,,stephen_farber,94,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3538917005062103
4,"Do you know this man?

We would like to speak to him in connection with a bike theft in Sidney Street, #Cambridge last month.

If you have any information, please report it online https://t.co/B9SXRuLTxF quoting reference 35/35760/22 or call 101. https://t.co/lUNHbNDhdt",2022-06-23 18:26:07.681233,1539580770922254337,2022-06-22 12:07:14+00:00,3,0,3,5,,,CambridgeCops,9145,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Negative,0.3676322102546692
1,"@collusion_game @erininitaly @VoteBlu4animals @g_knapp @HunterJCullen @BaddCompani @MuellerSheWrote @Monaheart1229 @Angry_Staffer @kylegriffin1 @MollyJongFast All roads lead to Rudy (tho stuff Sidney and Mike did is probably far worse).

And we likely only know a fraction of what Rudy was up to.",2022-06-23 18:26:08.921750,1539890715886604288,2022-06-23 08:38:51+00:00,0,0,5,0,,,emptywheel,286080,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Negative,0.38064199686050415
2,"John Waters Will Get Hollywood Star, Sculpture Stolen from Cincinnati Park, and More: Morning Links for June 21, 2022 https://t.co/XohAKNy1d2",2022-06-23 18:26:08.921758,1539850801996234752,2022-06-23 06:00:14+00:00,0,0,0,0,,,GardenDreams2,46,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3555654287338257
3,"@paul_whalen @CNN Remember during the defamation lawsuit Sidney Powell who pedaled almost every single stolen election lie, stated that only a fool would believe her. No further comment",2022-06-23 18:26:08.921765,1539800528623792128,2022-06-23 02:40:28+00:00,0,0,0,0,,,AlisaHoward11,12,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.39528319239616394
4,@SenMikeLee You recommended Sidney Powell in a text message to Meodows. You were saying the election was stolen. You were wrong and in on the cover up. Traitor.,2022-06-23 18:26:08.921772,1539600598537908225,2022-06-22 13:26:01+00:00,0,0,0,0,,,anna31559387,26,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.41903793811798096
6,"@coopersmom66 @johnekat2 @Michael1467251 @TheLeoTerrell Keep providing that evidence that the election was stolen, pretty sure Rudy, Jenna and Sidney will have it all compiled any day now https://t.co/n3mY5n5zEv",2022-06-23 18:26:08.921785,1539419839034544129,2022-06-22 01:27:45+00:00,1,0,1,0,,,matty152,201,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.4057060182094574
7,"@VernonForGA Shit…Where is @JennaEllisEsq @RudyGiuliani Ali Alexander, Sidney Powell and Lin Wood when you need them! It was stolen, Hugo Chavez and the Venezuelans are behind this, verny do something I think you only need 11780 votes #gapol https://t.co/vdmDV6Ud92",2022-06-23 18:26:08.921791,1539418138835566592,2022-06-22 01:20:59+00:00,0,0,1,0,,,FreedomGeorgia,48,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3848249018192291
8,"@ProjectLincoln It started in Germany with Sidney Powell and a server being stolen, then it had to be hacked and they needed the routers! Now they released 2000 mules and it consisted of forensic data and 4 people putting 4-5 ballots in one ballot box each. No proof of anyone breaking the law!",2022-06-23 18:26:08.921798,1539383990775324673,2022-06-21 23:05:18+00:00,0,0,0,0,,,hvp74,170,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3872937262058258
0,"Can you recommend anyone for this job in Sidney, OH? https://t.co/5IuEZq6TOj #Healthcare #Healthcarejobs",2022-06-23 18:26:10.102564,1540001844260249600,2022-06-23 16:00:26+00:00,0,0,0,0,,,joinTeamWilson,39,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew,Neutral,0.3395077586174011
