text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
"There version: Hi I lived in Red Deer on my buddy's couch for a week 15 years ago. I'm your lived experience peer support worker. I can totally relate to what your going through. I've been there.
Ours. Bro you need a tent ...i have an extra one in mine. It was donated don't worry",2022-06-27 12:45:13.268494,1539847941132673024,2022-06-23 05:48:52+00:00,0,0,5,0,,,,,BeaconHillFolks,1107,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,individual
@BeaconHillFolks @garthmullins My mother did this when we were little because she had to feed 4 kids! So now when i make soup from a can i will only add 1/2 can of water because anything more tastes like the poverty i grew up in….lol,2022-06-27 12:45:14.572629,1540004635175297024,2022-06-23 16:11:31+00:00,0,0,1,0,,,,,TheBackPackPro1,768,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
"There version: Hi I lived in Red Deer on my buddy's couch for a week 15 years ago. I'm your lived experience peer support worker. I can totally relate to what your going through. I've been there.
Ours. Bro you need a tent ...i have an extra one in mine. It was donated don't worry",2022-06-27 12:45:14.572629,1539847941132673024,2022-06-23 05:48:52+00:00,0,0,5,0,,,,,BeaconHillFolks,1107,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
I'm not apologizing or justifying. Sometimes we do crime because it makes us feel less like victims. Remember homelessness isn't a crime.,2022-06-27 12:45:16.919400,1539130600329822211,2022-06-21 06:18:25+00:00,1,0,6,0,,,,,BeaconHillFolks,1107,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
"Non-Profit Housing and the Residential Tenancy Act https://t.co/ngC5225Jzp 
@BeaconHillFolks @self_govern4us @Make_TheShift",2022-06-27 12:45:16.919400,1538976474035695616,2022-06-20 20:05:58+00:00,1,0,4,2,,,,,TheBackPackPro1,768,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
@Stephen_Andrew Who's calling you anti homeless? I mean look at all the support you've managed to muster up.Look at all the ideas you've pitched. Look at all the community leaders you've engaged in honest dialog with. Cmon Stephen enough bs let's talk about this without the Circus routine .,2022-06-27 12:45:19.209057,1539815619771523072,2022-06-23 03:40:26+00:00,0,0,0,0,,,,,BeaconHillFolks,1107,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,individual
I'm not apologizing or justifying. Sometimes we do crime because it makes us feel less like victims. Remember homelessness isn't a crime.,2022-06-27 12:45:20.394317,1539130600329822211,2022-06-21 06:18:25+00:00,1,0,6,0,,,,,BeaconHillFolks,1107,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,individual
"There version: Hi I lived in Red Deer on my buddy's couch for a week 15 years ago. I'm your lived experience peer support worker. I can totally relate to what your going through. I've been there.
Ours. Bro you need a tent ...i have an extra one in mine. It was donated don't worry",2022-06-27 12:45:23.831065,1539847941132673024,2022-06-23 05:48:52+00:00,0,0,5,0,,,,,BeaconHillFolks,1107,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,individual
@mnolangray Was the parking affordable?,2022-06-27 12:45:26.156817,1540437325355724800,2022-06-24 20:50:52+00:00,0,0,19,0,,,,,TalktoARYZE,2662,(from:talktoaryze OR from:acehsociety OR from:youngparentssup OR from:firstmetvic OR from:vicplacemaking) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
@WDaveWatt1 @GoldinYVR Yeah but all housing was new at some point. The MURBs of the 1960/70/80’s is todays affordable housing. We just stopped building it for 30 years and are grappling with those problems now.,2022-06-27 12:45:27.332545,1540163253413654529,2022-06-24 02:41:49+00:00,1,0,2,0,,,,,TalktoARYZE,2662,(from:talktoaryze OR from:acehsociety OR from:youngparentssup OR from:firstmetvic OR from:vicplacemaking) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,individual
Housing. https://t.co/zEmGnJ3CAI,2022-06-27 12:45:28.612739,1541240845080223744,2022-06-27 02:03:46+00:00,0,0,10,2,,,,,TalktoARYZE,2662,(from:talktoaryze OR from:acehsociety OR from:youngparentssup OR from:firstmetvic OR from:vicplacemaking) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
@WDaveWatt1 @GoldinYVR Yeah but all housing was new at some point. The MURBs of the 1960/70/80’s is todays affordable housing. We just stopped building it for 30 years and are grappling with those problems now.,2022-06-27 12:45:32.050689,1540163253413654529,2022-06-24 02:41:49+00:00,1,0,2,0,,,,,TalktoARYZE,2662,(from:talktoaryze OR from:acehsociety OR from:youngparentssup OR from:firstmetvic OR from:vicplacemaking) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,individual
"Our weekly report is out for the week of June 13th showing results from our #drugchecking project in Victoria, BC (#yyj). 

To learn more about our project and to access our monthly and yearly reports, please visit https://t.co/BhtrFtNfp9 

#bcpoli #safesupplyNOW #harmreduction https://t.co/y2XjioaDna",2022-06-27 12:45:37.895379,1539644123942047744,2022-06-22 16:18:59+00:00,0,1,6,2,,,,,SubstanceUVic,1455,(from:drcvictoria OR from:salarmyvicarc OR from:substanceuvic OR from:yyjpolitics OR from:vfamcourt) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
"#Drugchecking inside a double decker bus was certainly otherworldly- thanks to all the space cowbois for the ride to and from space. We look forward to providing critical harm reduction services next year and onwards - GIDDY UP! 

#harmreduction https://t.co/mpE6GiN2EL",2022-06-27 12:45:46.879204,1539258737512390663,2022-06-21 14:47:35+00:00,0,0,15,0,,,,,SubstanceUVic,1455,(from:drcvictoria OR from:salarmyvicarc OR from:substanceuvic OR from:yyjpolitics OR from:vfamcourt) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,individual
"Today, Amber Halpenny, our Alberta Coordinator for RentSmart, is co-facilitating our RentSmart Basics course in-person with Rawya Gumaa, from SORCe – Distress Centre, at @mustardseedyyc 
Thank you @TheCityofCalgary for making these courses possible.
#SORCe  #rentsmartbasics https://t.co/saCMFeOPDJ",2022-06-27 12:46:03.864801,1540079418151936000,2022-06-23 21:08:41+00:00,0,0,0,0,,,,,RentSmartEdu,377,"(from:rentsmartedu OR from:esquimaltnation OR from:foundryvictoria OR from:jamesbaycp OR from:1upparents) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",individual
"GVHS celebrates new affordable homes in Saanich

FOR IMMEDIATE RELEASE

Saanich, BC --  The Greater Victoria Housing Society (GVHS) today held the official grand opening for Townley Place, an affordable housing building opened last year. https://t.co/OINc3EEmHz",2022-06-27 12:46:34.467723,1539655705845809153,2022-06-22 17:05:00+00:00,2,4,30,4,,,,,yyj_housing,1107,(from:yyj_housing OR from:peersvictoria OR from:quadravillage OR from:south_island_c OR from:victoriadra) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
