,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
20,The latest The Victoria Real Estate Daily! https://t.co/GphblXlZsV #housing #realestate,2023-02-16 03:32:01.646889,1625980989250871297,2023-02-15 22:10:51+00:00,0.0,0.0,0.0,0.0,,,victoria_yyj,4375,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria,positive,0.374850124120712
21,Seeing people in Victoria who have housing claiming that there is no housing crisis and that we don't need more housing is mind blowing.,2023-02-16 03:32:01.792876,1625903628069539840,2023-02-15 17:03:27+00:00,1.0,0.0,6.0,0.0,,,tgtp1980,7,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria,neutral,0.376779019832611
22,‘Iconic’ piece of Victoria history selling for $9.3M even as market plummets 42% https://t.co/w4gof3PatV  #housing #realestate,2023-02-16 03:32:01.792906,1625877173713391616,2023-02-15 15:18:20+00:00,0.0,0.0,0.0,0.0,,,WomensBudgetGrp,15185,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria,positive,0.366537839174271
23,"Need advice with money, energy, welfare benefits, housing or a community care issue?

🗓️ Thursdays 10am - 3pm

📍 1 Victoria Plaza, Oxford Street, BL1 1RD https://t.co/nMt7ElIbIS",2023-02-16 03:32:01.792912,1625876408734998529,2023-02-15 15:15:17+00:00,0.0,0.0,2.0,1.0,,,robbins_glyn,1613,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria,positive,0.375731974840164
24,"Yes, let's do this right, #KWAwesome, let's raise $ to get mulch delivered to the homeless encampment on Victoria St. Living in tents in mud is horrible. Let's do what we can and get them mulch until the governments get them #housing. I'll chip in. Who else? Please DM me. https://t.co/UGHYpzX4Q7 @TamaraLorincz @ClassIssuesInWR @CityKitchener @citywaterloo @kwpeace @berryonline @DorothyMcCabe @WRCommFdn @WRYIMBY @CityNewsKIT @DTKitchener @GlobalKitchener @wellbeingwr1 @SanguenOutreach @BardishKW @morricemike @LauraMaeLindo @CFifeKW @ReepGreen @SoaresLandscape @redwoodcanada Looks like they need about 10+ yards for that shared section.  KW Forest Products sells pine mulch for $20/yard plus delivery. If people are keen to collect some cash, maybe we can do this right.",2023-02-16 03:32:04.920188,1625970652959178773,2023-02-15 21:29:47+00:00,0.0,0.0,1.0,0.0,,,TamaraLorincz,1986,Victoria (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,Victoria,positive,0.375806421041489
25,"@DariuszGrabka @ClassIssuesInWR @CityKitchener @citywaterloo @kwpeace @berryonline @DorothyMcCabe @WRCommFdn @WRYIMBY @CityNewsKIT @DTKitchener @GlobalKitchener @wellbeingwr1 @SanguenOutreach @BardishKW @morricemike @LauraMaeLindo @CFifeKW Wow, that would be so awesome! Who has a pick up truck and can deliver this mulch to the Victoria St homeless encampment? Their tents are in mud and they need help. @ReepGreen @SoaresLandscape @redwoodcanada #kwawesome #wrawesome #greenscape4u https://t.co/UwqpfdhB8W",2023-02-16 03:32:04.920216,1625950418797793280,2023-02-15 20:09:23+00:00,1.0,0.0,1.0,0.0,,,Tarasnider1Tara,224,Victoria (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,Victoria,positive,0.360547691583633
26,Thank you Victoria Hospital Foundation for providing the technology for #mentalhealth and #addictions support while benefiting the community. Very impactful. https://t.co/kKx7Z9Fk2l We're proud to invest in new #technology at Sara Riel through our CLTI grant program to help connect our community to specialized #mentalhealth and addiction education &amp; peer support groups. Read more about our technology grants &gt; https://t.co/d4ptUXj8Me https://t.co/gqXjSenSDo,2023-02-16 03:32:05.009004,1625929632477495298,2023-02-15 18:46:47+00:00,0.0,0.0,2.0,1.0,,,gpdud3535,0,Victoria (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,Victoria,positive,0.367781072854996
27,"ATTN: @CityKitchener &amp; @citywaterloo, homeless encampment on Victoria St desperately needs mulch, gravel &amp; pallets because the mud is awful. They're suffering. Please help them. #Mulch &amp; more compassion for the encampments! @kwpeace @berryonline @DorothyMcCabe @WRCommFdn @WRYIMBY https://t.co/nu8be6qtZS",2023-02-16 03:32:05.009031,1625897701614157826,2023-02-15 16:39:54+00:00,2.0,1.0,32.0,22.0,,,VicFoundationUK,579,Victoria (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,Victoria,neutral,0.386940687894821
28,"@EdLatimore The job of Victoria Police is social engineering, not direct intervention in street crime. If you make vicpol turn out to a disturbance by punching back, vicpol will make you spend the entire next year living through 'process as punishment'. Huge legal fees, endless court dates.",2023-02-16 03:32:10.753651,1626011474115309569,2023-02-16 00:11:59+00:00,0.0,0.0,0.0,0.0,,,BlueskyandRyeg1,705,"Victoria (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",Victoria,neutral,0.409601837396622
29,"Victoria has implemented all 227 recommendations from its royal commission into family violence. It has achieved signicant reforms. And next: 1) We need ongoing strategic vision and leadership. 2) We must not lose sight of prevention 3)..
https://t.co/ZTwyOc0OiX @ConversationEDU",2023-02-16 03:32:10.753664,1625980548756963328,2023-02-15 22:09:06+00:00,0.0,0.0,7.0,0.0,,,thenewstribune,94885,"Victoria (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",Victoria,positive,0.395609259605408
30,@nowayhosayyy @seanamulcahy @09Engined @LouiseWluddite @radical_animal @MoiraDeeming I wonder if Victoria also has the hate crime laws that virtually ensure that any women who complains about men using their facilities risks a fine or a prison sentence.,2023-02-16 03:32:10.753697,1625920216377982993,2023-02-15 18:09:22+00:00,1.0,0.0,1.0,0.0,,,smith_gkite,61,"Victoria (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",Victoria,neutral,0.394722372293472
31,"@PHfloor @BenRabidoux Index benchmark value for a single family home in the Victoria Core in January 2022 was $1,296,600 https://t.co/6460DJDBeT",2023-02-16 03:32:14.144142,1625908837789351938,2023-02-15 17:24:09+00:00,1.0,0.0,0.0,0.0,,,abt_live,778,Victoria (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,Victoria,positive,0.379802048206329
32,"Gr 11 &amp; 12 - JIBC Emergency Responder Training at Q.E. Secondary
Volunteer Opportunities
University of Victoria Deadlines
Gr. 11 Student Checklist for February
Visit @panoridgecareers on Instagram.",2023-02-16 03:32:17.226807,1626017562948698113,2023-02-16 00:36:11+00:00,0.0,0.0,0.0,0.0,,,EcolePanorama,1096,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria,positive,0.363956034183502
33,"@yourLIV @VictorianBar Once Victoria police purged old school street coppers and hired diversity university activists for their loyalty to Premier Dan instead of law enforcement ability, this had to happen. Easier to get 'professional informers' to entrap into convictions than do standard police work.",2023-02-16 03:32:17.226814,1626013365746425858,2023-02-16 00:19:30+00:00,0.0,0.0,0.0,0.0,,,BlueskyandRyeg1,705,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria,neutral,0.42679625749588
34,"Point in Time count to take ‘snapshot’ of homelessness in Greater Victoria
https://t.co/A0AOdwb0m5",2023-02-16 03:32:17.226866,1625933081537282063,2023-02-15 19:00:29+00:00,0.0,0.0,0.0,0.0,,,JaunNews,969,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria,positive,0.372109323740005
35,"Breather for parents, students as Victoria University announces free registration and admissions of new entrants via @pmldailynews https://t.co/hu8g51ZcXx",2023-02-16 03:32:17.226936,1625841610150801410,2023-02-15 12:57:01+00:00,0.0,0.0,0.0,0.0,"Kampala, Uganda",000c69ad123213a8,pmldailynews,2764,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria,positive,0.389703512191772
36,"@TruthdriverOn Indeed, 200 alone just at the closing of a papermill in Victoria. High Court upheld Vic Labor law that prohibits further native forest logging - hence limited supply papermills. Of course, inner-city Labor/Greens supporters wouldn't care much about this, but rising costs matter.",2023-02-16 03:32:20.396177,1626055688656162817,2023-02-16 03:07:41+00:00,0.0,0.0,2.0,0.0,,,EmancipatoryC,312,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria,neutral,0.381835252046585
37,"Victoria's 183 acres of waterfront park is apparently not enough for Mr. Berry. Or maybe he just wants a city as hamstrung by its own mismanagement as Portland. I mean just wait a bit - we're well on our way. https://t.co/cSqRYJuhtn In Portland for a bit, racking my brain thinking where we could have a treed park on the water like this in Victoria 👀👀 https://t.co/N0Q9ZXAVaQ",2023-02-16 03:32:20.479660,1626043145430650880,2023-02-16 02:17:50+00:00,0.0,0.0,0.0,0.0,,,runlittlefox,56,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria,neutral,0.374352991580963
38,"No!!! 🤬 20-minute neighbourhoods
Learn about the slow death of creative, independent and critical thinking, with #Victoria's ""inclusive, vibrant and healthy"" 20 minute neighbourhoods.  https://t.co/wQJuFgijBG",2023-02-16 03:32:20.479712,1626012647392153600,2023-02-16 00:16:39+00:00,0.0,0.0,1.0,0.0,,,Lisa_Trump3,1859,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria,neutral,0.360131472349167
39,"@CHEK_News Unfortunately, more security would defer. City of Victoria should be offering a security blitz for businesses then look at the stats.",2023-02-16 03:32:20.479735,1626001371399958529,2023-02-15 23:31:51+00:00,0.0,0.0,0.0,0.0,,,pnwpyro,187,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria,neutral,0.393480509519577
40,"Strong LNP states versus a strong Labor state, be it a city. TAS and QLD - the majority of their population lives outside the capital cities. Victoria? 75% lives in Melbourne. 

Note the Millennial bulge in Melbourne. There is only one other place in Aus that gets close to Melb. https://t.co/CtZagKLpDE",2023-02-16 03:32:20.479783,1625966264693948416,2023-02-15 21:12:21+00:00,3.0,0.0,35.0,5.0,,,KosSamaras,14057,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria,positive,0.382201254367828
41,"NSW Minister for Cities, Rob Stokes, already called it back in Dec ‘2022…Central Social District. RIP CBD, long-live the CSD. | Melbourne CBD office occupancy: Purpose of city centre is changing https://t.co/qGThISdy7T",2023-02-16 03:32:20.479820,1625953237382864896,2023-02-15 20:20:35+00:00,1.0,0.0,0.0,0.0,,,arch_lintel,1563,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria,positive,0.373699277639389
