,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
1025,"4MONTHS CLIENT SUCCESS🥰

𝓯𝓪𝓬𝓮𝓫𝓸𝓸𝓴: https://t.co/KzyB17fsa4
✨Safe &amp; Effective
✨Guided till the end
✨Affordable &amp; No raspa

Join our GC for proofs ✅

#gamotpampalaglag #pampalaglagngbata #pamparegla #pampalaglag #cytotec #cyto #abortion #abortionpills #pangpalaglag https://t.co/xrDsnLryz0",2022-07-04 12:53:55.908624,1542160742849413129,2022-06-29 14:59:07+00:00,0,0,0,0,,,,,Worklink,232,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1027,"@livelollola @Billdianne3 @whittler_e @SoulardJohn that is their agenda, Make the poor poorer whilst they gorge themselves on the wealth of the people",2022-07-04 12:53:57.258873,1543631858411474945,2022-07-03 16:24:48+00:00,0,0,3,0,,,,,dimitriousgart3,1456,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1028,@EvelynJames123 @MarkDrakeford @CatherineFookes The only equality you’ll get on wales is we’ll all be equally poor and destitute - aside from the clown councillors and their apparatchiks - who gorge on the gravy train.,2022-07-04 12:53:57.258873,1543513457667997697,2022-07-03 08:34:20+00:00,1,0,1,0,,,,,uncleandre2022,61,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1029,"Out in the gorge, and I just stepped a foot’s distance from a Western Diamond Back Rattlesnake. Left him alone and kept going, poor guy was scared shitless nearly stepped on him (thank god I didn’t for the both of us).

What a b day 😳 https://t.co/gUadMveUfh",2022-07-04 12:53:57.258873,1543414366447345664,2022-07-03 02:00:34+00:00,1,0,1,0,,,,,babieshybeanie,18,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1030,"This was where I gave the keynote to @oxicpt yesterday, at Cheddar Gorge. The signal (at the cafe) was poor. Thanks for bearing with us. https://t.co/l3GV5tc2Nz",2022-07-04 12:53:57.258873,1543144310987702272,2022-07-02 08:07:28+00:00,0,0,7,0,,,,,StellaWYChan,2177,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1032,"Off the water, away from the shore &amp; seek shelter now at Flaming Gorge‼️⚠️ Boaters beware #utwx https://t.co/cCD8X1oWFq",2022-07-04 12:53:57.258873,1542597082783002625,2022-06-30 19:52:59+00:00,0,0,1,1,,,,,AlanaBrophyNews,4339,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1033,@BeschlossDC Poor liberals gorge themselves on the slop (lies) at the trough of socialism.  Liberal intelligence is truly an oxymoron.,2022-07-04 12:53:57.258873,1542349936670322688,2022-06-30 03:30:55+00:00,0,0,0,0,,,,,CaliTexan57,1848,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1037,"This is the Republican who represents the Uvalde district.
Both Texas Tragedies occurred in his district and he says it's not his fault.
He claims he is not responsible for anything that happens in his poor district.

https://t.co/19nQx6Zjeo https://t.co/56hzqx1N0L",2022-07-04 12:53:57.258873,1542247118882177030,2022-06-29 20:42:21+00:00,0,0,2,1,,,,,ScottPatrickSh1,3150,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1039,"Proverbs 23:20-21(CSB)
 Don’t associate with those who drink too much wine
or with those who gorge themselves on meat.
 For the drunkard and the glutton will become poor,
and grogginess will clothe them in rags.",2022-07-04 12:53:57.258873,1541735785455558657,2022-06-28 10:50:29+00:00,0,0,0,0,,,,,jdmurdoc,11,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1040,"I PROVE I AM BECAUSE I KNOW HOW BAD THOSE STUPID TO CHANGE ALL ROYAL HIGHNESS .. 

THAT IS THE WAR OF 3 CAN BE GREAT WORLD WAR 

THAT THIS ROYALS TURN POOR AND BEEN HURT BY THOSE PEOPLE HAVE JEALOUSY ON THEM ... 

I AM MARK ANTHONY GONZALES EVANGELISTA REAL CREATOR GOD https://t.co/bsIUGVxFQ6",2022-07-04 12:53:57.258873,1541566079377453056,2022-06-27 23:36:08+00:00,1,0,0,0,,,,,zeiraw05161987,12,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1041,"https://t.co/2eMPGaqQra

https://t.co/CTt4zrNO8u

https://t.co/E4dmsgjyi0

https://t.co/e1W1DqbW5o

https://t.co/TRreMuI8Q9

https://t.co/7fxxvZ0t58

KIM #CCP #Putin and dictators the world over benefit by comparison to #USA the longer it stays not-woke to new science/psychology.",2022-07-04 12:53:58.740940,1543757076781879296,2022-07-04 00:42:23+00:00,1,0,0,0,,,,,ejaeeby,110,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1042,"@GovAbbott, please stop the execution of Ramiro Felix Gonzales (TDCJ #999513). He was just over 18 at time of crime, suffered an abusive childhood, is estimated to have the emotional maturity of a 13- or 14-year-old, and is likely in the top 10% of emotionally damaged children.",2022-07-04 12:53:58.740940,1543712865353359362,2022-07-03 21:46:42+00:00,0,0,0,0,,,,,PatSabol,7,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1043,"@Euroqueen2 @RepublicStaff How dare people be themselves? How dare people love freely with consent?

Ohhh, and how dare we peasants ignore the royals, such crime! It's literally 1984 gorge oh well, am I right?",2022-07-04 12:53:58.740940,1543664512037191680,2022-07-03 18:34:34+00:00,0,0,0,0,,,,,La_Cantonce,47,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1044,American crime: Ramiro Gonzales pleads for kidney donation ahead of death sentence https://t.co/9sDyRuLWfF,2022-07-04 12:53:58.740940,1543619251935789058,2022-07-03 15:34:43+00:00,0,0,0,0,,,,,TheNews_2Day,94,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1045,Teenager Bridget Townsend Murder Update 2022: Why Did Texas Inmate Ramiro Gonzales Asked Execution Delay￼ https://t.co/skHYb0E5oh,2022-07-04 12:53:58.740940,1543578720451137538,2022-07-03 12:53:39+00:00,0,0,0,0,,,,,247natw,221,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1046,"A Texas inmate who is set to be put to death in less than two weeks asked that his execution be delayed so he can donate a kidney.
 https://t.co/eUDeAx8Iq1",2022-07-04 12:53:58.740940,1543556409169788928,2022-07-03 11:25:00+00:00,0,1,1,0,,,,,wcnc,229860,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1047,US Crime: Ramiro Gonzales’ plea to donate kidney ahead of death sentence https://t.co/GpNYKGmxAI via @newscomauHQ God bless?,2022-07-04 12:53:58.740940,1543475306950164481,2022-07-03 06:02:44+00:00,1,0,1,0,,,,,ESP_Aus,30,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1048,"May his wish be granted…and may his life be spared! 

https://t.co/PVdA4tK4JP",2022-07-04 12:53:58.740940,1543449420217421826,2022-07-03 04:19:52+00:00,0,0,3,1,,,,,Jews4Abolition,1631,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1049,US Crime: Ramiro Gonzales’ plea to donate kidney ahead of death sentence https://t.co/utZsXHfPOr,2022-07-04 12:53:58.740940,1543424669683949569,2022-07-03 02:41:31+00:00,0,0,0,0,,,,,aw_journal2021,169,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1050,Texas death row prisoner asks for execution reprieve to donate kidney https://t.co/ehZqfM0wya,2022-07-04 12:53:58.740940,1543342664258834432,2022-07-02 21:15:39+00:00,0,0,1,0,,,,,geekonline,1913,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1051,"@MayraFlores2022 Rep. Gonzales praises the good things Biden has done for the country. What country is he referring to? Russia, China, Iran? They seem to love how we’re all suffering with inflation, gas prices, crime, open border, destruction of our energy industry, riots in the streets. Wake up!",2022-07-04 12:53:58.740940,1543336654030528512,2022-07-02 20:51:46+00:00,0,0,0,0,,,,,mutrixfe,3,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1053,Texas inmate asks to delay execution for kidney donation https://t.co/scpMVkSd61 via @wltx,2022-07-04 12:53:58.740940,1543257973442711552,2022-07-02 15:39:07+00:00,1,0,0,0,,,,,birdlady5,14,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1054,‘How can I give back life?’ Texas death row prisoner asks for execution reprieve to donate kidney. https://t.co/5kLlhGCSWt @Independent @TCADPdotORG @TexDefender @DPInfoCtr #RamiroGonzales #deathpenalty,2022-07-04 12:53:58.740940,1543242132743491584,2022-07-02 14:36:11+00:00,0,1,2,0,,,,,RDunhamDPIC,8356,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1056,Texas death row prisoner asks for execution reprieve to donate kidney https://t.co/1d0eS3R6vf,2022-07-04 12:53:58.740940,1543095953963507713,2022-07-02 04:55:19+00:00,0,0,0,1,,,,,IndyUSA,33859,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1057,Texas inmate asks to delay execution for kidney donation https://t.co/7QfXDX9MI3,2022-07-04 12:53:58.740940,1543087117395529728,2022-07-02 04:20:12+00:00,0,1,3,1,,,,,WLTX,123972,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1058,https://t.co/UiV6zsd9qj ‘How can I give back life?’ Texas death row prisoner asks for execution reprieve to donate kidney https://t.co/IYL3jqTzd5 https://t.co/zSmi1fdTng,2022-07-04 12:53:58.740940,1543042034117771265,2022-07-02 01:21:03+00:00,0,0,0,0,,,,,DonShelbyUK,1684,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1059,‘How can I give back life?’ Texas death row prisoner asks for execution reprieve to donate kidney https://t.co/wdUL5budus,2022-07-04 12:53:58.740940,1543024959152394240,2022-07-02 00:13:12+00:00,0,0,0,0,,,,,PS641600,3235,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1060,Texas death row prisoner asks for execution reprieve to donate kidney https://t.co/Ce6S6RzVgv,2022-07-04 12:53:58.740940,1543014187726618624,2022-07-01 23:30:24+00:00,0,0,0,0,,,,,ZAQSNews,840,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1061,"'How can I give back life?' Texas death row prisoner asks for execution reprieve to donate kidney

#DEATH

https://t.co/p8jTUk83cj",2022-07-04 12:53:58.740940,1543012062737178626,2022-07-01 23:21:58+00:00,0,0,1,0,,,,,br00t4c,3375,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1062,"'How can I give back life?' Texas death row prisoner asks for execution reprieve to donate kidney

Via The Independent : Fri, 01 Jul 2022, 22:50:13 GMT

https://t.co/IsCVmz4XfP",2022-07-04 12:53:58.740940,1543006251940040707,2022-07-01 22:58:52+00:00,0,0,0,0,,,,,auto_news_feed,229,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1063,"@TrustData2 @Mikehol08601783 @dbongino This argument fails because police do not have a duty to protect the public from crime (Castle Rock v Gonzales).

The US military are generally prohibited from deploying on American soil, save for the Insurrection Act or carve outs for the National Guard.",2022-07-04 12:53:58.740940,1542915018617921536,2022-07-01 16:56:21+00:00,0,0,0,0,,,,,keindata,95,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1064,@NotaliaMateo Gorge Floyd did not have this many of Trudeau officers trying to choke him!Look at the COP knee Floyd was a criminal this Guy CRIME was carry a CANADIAN FLAG @AndersonAfDMdEP @DawsonMdhoust @RepMTG @Freedom6417 @GlobalFreedomM @MargereyC @NotaliaMateo @MsBlaireWhite @texasrecks,2022-07-04 12:53:58.740940,1542866695768813569,2022-07-01 13:44:20+00:00,1,0,7,3,,,,,williamjones75,2238,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1065,"@lisar86mailcom2 @catmama4seniors She was very keen on the River Gorge area, it’s beautiful scenery, plenty of nature, walks, and she wanted nothing except a tiny cabin with housing for the cats🌹🐾🙏",2022-07-04 12:53:58.740940,1542662634989838336,2022-07-01 00:13:28+00:00,1,0,2,0,,,,,cns46z,2931,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1066,@tttliveonline Are cabinet members vulnerable to acts of petty crime? Marvin Gonzales' boss in T&amp;T's national security council chairman.,2022-07-04 12:53:58.740940,1542656510840430595,2022-06-30 23:49:08+00:00,0,0,0,0,,,,,TeachDMasses,6,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1067,@AywaRhiannon @fivefourpod I did this. 😅 I found you when a true crime podcast did an episode on Castle Rock v Gonzales and I've been obsessed ever since.,2022-07-04 12:53:58.740940,1542518932430397442,2022-06-30 14:42:26+00:00,0,0,0,0,,,,,_becca_rogers_,40,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1068,"Joseph Gonzales Coldwell Banker Real Estate

If You’re Selling Your House This Summer, Hiring a Pro Is Critical

It can be tempting, especially with how hot the housing market has been over the past two years, to consider selling...
#Sellyourhouse #FSBO https://t.co/OYxToYCkRq",2022-07-04 12:53:58.740940,1542493679654273024,2022-06-30 13:02:06+00:00,0,0,0,0,,,,,JoeCharlotteLux,134,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1069,"A judge orders that Jordan J. Vilcatoma-Correjo, charged in the murder of ex-girlfriend Sonia Gonzales and desecration of her body, to be held in jail. https://t.co/6JlgcQZ52Q",2022-07-04 12:53:58.740940,1542349980941295617,2022-06-30 03:31:05+00:00,0,0,1,0,,,,,AsburyParkPress,154890,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1071,"@byrum_rhonda @koat7news Rhonda, police have no duty to protect you from crime. That's case law: Warren v Dist of Columbia, Castle Rock v Gonzales, etc. I suggest you get a gun &amp; learn how to use it.",2022-07-04 12:53:58.740940,1542303898295312387,2022-06-30 00:27:58+00:00,0,0,1,0,,,,,Mary25410275,942,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
1075,"paeroa is getting crushed because it where the fringe of auckland and tauranga housing madness meets. last to heat, first to cool. but there is one thing paeroa has. you will never be able to drive around it. YOU MUST FACE THE GORGE",2022-07-04 12:53:58.740940,1541949278205071360,2022-06-29 00:58:50+00:00,1,0,0,0,,,,,CyncHealth,725,(sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,sooke OR gonzales OR foul bay OR the gorge OR royal athletic park OR selkirk trestle OR wsáneć
