,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
76,"Sidney Powell and team, hard at work helping patriots remember we’re not letting anything go. If you wanna donate, give to her, not rnc. “Why would you give to rnc?”- Rush Limbaugh before he died, after the stolen election.  https://t.co/EWLudnst71",2022-07-12 09:55:50.254150,1544718656139149313,2022-07-06 16:23:21+00:00,0,0,0,0,,,,,DavidCranmerUn1,1217,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
77,"Interested in a job in Sidney, OH? This could be a great fit: https://t.co/6qCIJlV6Hn #Healthcare #Healthcarejobs",2022-07-12 09:55:51.561765,1546812013606670336,2022-07-12 11:01:37+00:00,0,0,0,0,,,,,joinTeamWilson,40,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
78,"@sidney_layne Hey my sister is selling her pit tickets for Harrystyles show in Austin...
$270 per ticket.
Send her a Dm on ig @emily_dailian",2022-07-12 09:55:51.561765,1546678116621471745,2022-07-12 02:09:33+00:00,0,0,0,0,,,,,Kaitlyn_Maison,383,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
79,"Want to work in Sidney, OH? View our latest opening: https://t.co/PUIKrj8lSX #Healthcare #Healthcarejobs",2022-07-12 09:55:51.561765,1546449492945166337,2022-07-11 11:01:05+00:00,0,0,0,0,,,,,alfonia3,3,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
80,"Want to work in Sidney, OH? View our latest opening: https://t.co/vmVzQS8YiR #Healthcare #Healthcarejobs",2022-07-12 09:55:51.561765,1546207836421533696,2022-07-10 19:00:50+00:00,0,0,0,0,,,,,tmj_mt_nursing,332,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
81,"Nolan Collins and Luke Devlin grew up idolizing Sidney Crosby (shocking, right?). Made it pretty cool when they became Pens' 6th rounders. Now they're hoping the early stages of their careers fit into the Pens' future plans
https://t.co/tRAtxYlbV1",2022-07-12 09:55:52.897488,1546869149757997057,2022-07-12 14:48:39+00:00,0,1,2,0,,,,,maxralph_,741,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
82,Sidney kids loved getting to know Indi at camp today! #librarylife @SidneyCentral https://t.co/MjYY2Dcmcg,2022-07-12 09:55:52.897488,1546622393128566787,2022-07-11 22:28:08+00:00,0,0,4,0,,,,,MarieGray28,47,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
83,"#Piscataway’s own NFL pro @tajaesharpe is hosting a free field day for Piscataway children on Wednesday, July 20th from 10:00-11:30 a.m. at Green Acres Park, 450 Sidney Road, to learn important football skills.

https://t.co/6S0u9PIt61",2022-07-12 09:55:52.897488,1546523662630756355,2022-07-11 15:55:48+00:00,1,0,3,2,,,,,PWAYNJ,1570,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
84,"Harm Reduction Works 
#recovery 
#loveoneanother❤️ @ Sidney Center, New York https://t.co/gxgnNy4GeK",2022-07-12 09:55:52.897488,1546278722894024704,2022-07-10 23:42:30+00:00,0,0,0,0,,,,,CAC_Volunteers,65,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
85,@drewprivvate They’re no penguins but alright https://t.co/zr7B6756IR,2022-07-12 09:55:52.897488,1546174591583879177,2022-07-10 16:48:43+00:00,2,0,0,0,,,,,MVP0RTIS,5061,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
86,"NO WAY THE CONCERT IN SIDNEY IS EXACTLY WHEN I'LL BE ON CAMP WITH MY CLASS
I HOPE I'LL BE ABLE TO WATCH IT BECAUSE I NEED TO THIS IS IMPORTANT FOR ME😭😭😭",2022-07-12 09:55:52.897488,1546131504329367552,2022-07-10 13:57:31+00:00,0,0,6,1,,,,,sihyeonlattee,556,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
87,"Joey Travolta and Futures Explored are bringing Hollywood to Livermore with a film camp for those with developmental disabilities. For the full story, visit https://t.co/4O6MOylYlc.
#JoeyTravolta #FuturesExplored #Hollywood #Livermore https://t.co/aE1rcQ8hCB",2022-07-12 09:55:52.897488,1546130898529255424,2022-07-10 13:55:06+00:00,0,0,0,0,,,,,IndepNewspaper,530,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
88,➙ Sidney will be leading the Fashionista camp. Sidney is a recent UT Martin graduate and will begin her Masters in Higher Ed Leadership this fall. This will be her first year at Camp 1031. https://t.co/rpBP9NMiX8,2022-07-12 09:55:52.897488,1545890789133271050,2022-07-09 22:01:00+00:00,1,0,0,0,,,,,FBCMartin,163,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
89,"Harm Reduction Works 
#fightforrecovery 
#endthestigma 
#loveoneanother❤️ 
#loveyourself @ Sidney Center, New York https://t.co/wb3cKLCuEK",2022-07-12 09:55:52.897488,1545816321455230978,2022-07-09 17:05:05+00:00,0,0,0,0,,,,,KatoYmcmbgomez,589,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
90,I’m bout $100 from buying a tent a restarting in California 😂 actually my tent should be outside Hollywood park casino still if no one touched it 😂,2022-07-12 09:55:52.897488,1545566117078384642,2022-07-09 00:30:52+00:00,0,0,0,0,"Des Moines, IA",1c67f9d9cbae7f69,"[-93.709504, 41.501409, -93.503235, 41.6514656]",,palin90grande93,1197,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
91,"Harm Reduction Works 
#loveoneanother❤️ 
#recovery 
#stompoutstigma @ Sidney Center, New York https://t.co/F6c7H1kQeb",2022-07-12 09:55:52.897488,1545481795033935872,2022-07-08 18:55:48+00:00,0,0,1,0,,,,,CandaceTX,12639,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
122,"Police Services Front Counter Clerk - City of Langford (Langford, BC) https://t.co/M0Y2R75u6s",2022-07-12 09:55:56.159082,1546884858386866176,2022-07-12 15:51:04+00:00,0,0,0,0,,,,,CivicJobs,4009,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
142,"@VRodents Missing Middle proponents are falsely trying to link cycling infrastructure with the Missing Middle Initiative, as if someone in favour of cycling is automatically in favour of increased density, or their city being turned into Langford.",2022-07-12 09:55:56.160077,1546617941134700544,2022-07-11 22:10:26+00:00,1,0,1,1,,,,,NanaimoWorkBC,77,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
168,@langfordvoters Does the city do any sort of risk analysis? I assume yes but have never seen a report. The environment is a risk factor in every risk analysis I've come across. It's more than the idiocy of astro-turf. Langford literally just destroyed the main source of cooling - trees/flora.,2022-07-12 09:55:56.160077,1546181292139589632,2022-07-10 17:15:21+00:00,0,0,1,0,,,,,_globalcareers,25882,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
198,"Video about the type of suburban growth Ponzi scheme we employ in Canada and the US, shared by candidate for #Langford city council @colby_harder

https://t.co/IO6IWgzWTG",2022-07-12 09:55:56.161072,1545303247375646722,2022-07-08 07:06:19+00:00,0,0,0,0,,,,,judeisabella,3399,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
208,"So langford killed water park for their pub friends. JDF board killed curling for more lucrative dry floor hockey crap, we are no well served for affordable fun in westshore. Drive to bottom of low tax cults have lead to less opportunity for families unless well off.",2022-07-12 09:55:56.161072,1545146570294759424,2022-07-07 20:43:44+00:00,1,0,1,0,,,,,AngryExile,1838,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
213,"""They are really concerned the world is going to get war weary.""

Bob Beckett, former fire chief for the City of Langford on Vancouver Island, organized a humanitarian aid mission in Ukraine. 

Now safely back in Canada, he tells fill-in host @Stefan_Keyes what citizens need. https://t.co/Z3Lejybbn1",2022-07-12 09:55:56.161072,1545118981039726593,2022-07-07 18:54:06+00:00,0,0,7,2,,,,,stormstayedbeer,980,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
502,"Oh the irony. There's a housing crisis and #Irving wants to destroy housing to make way for a park, where homeless people will set up tents. Then police will go in and destroy the tents. #CruelWorld #nbpoli",2022-07-12 09:56:02.470239,1546799883692253184,2022-07-12 10:13:25+00:00,1,0,2,1,,,,,plrsTweet,1429,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
527,"@michaelroche @imLeor Supposedly 3939 N. Western (just south of Irving Park). Now condos, I think. 
https://t.co/RifNuN5Pve https://t.co/Swrw1ZGz4X",2022-07-12 09:56:02.470239,1545776993609732096,2022-07-09 14:28:49+00:00,0,0,1,0,,,,,Dragonf65268814,375,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
823,"@bracing @RuthGre69937494 @morgfair @lindyli @SenatorLankford As an Okie who dislikes Langford , attacking him for this out of context quote isn't fair.

His deposition was due to an instance of teen (13f) on teen (15m) sex at camp leading to a lawsuit. His opinion was essentially the same as Romeo and Juliet laws all over (just not in OK).",2022-07-12 09:56:08.932160,1546884158559068162,2022-07-12 15:48:17+00:00,0,0,0,0,,,,,tmdnkr,8,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
832,"@AMC0724 @LisbethFarnum1 Ok I am going to say this again..
Langford will be the next PEDOPHILE, I believe, because he worked for the Baptist church running a summer camp for kids..🤔",2022-07-12 09:56:08.932160,1546833910079913985,2022-07-12 12:28:37+00:00,0,0,1,0,,,,,wanderoach,1046,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
841,"How do these morons get elected? Blackburn's Home Economics degree from the 1970s, Boebbert's pathetic GED diploma, Langford's stint running a youth summer camp were sexual abuse was ignored and Margie 3 toes alledgedly has a degree in business admin. https://t.co/Rm1ZHjyr4M",2022-07-12 09:56:08.932160,1546597420825468929,2022-07-11 20:48:54+00:00,0,0,0,0,,,,,CourtneyBlair18,467,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
846,Did we mention that Langford is also a Baptist minister who used to run a summer camp for tweens? https://t.co/1h8a7TfEi3,2022-07-12 09:56:08.932160,1546574856145309696,2022-07-11 19:19:14+00:00,0,0,1,0,,,,,mollygordy,414,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
852,@RepMTG Send your kids to camp w Sen Langford….perhaps your 13 yr old daughter will be able to consent to sex….Seems a Southern Baptist camp or church can be a hook up,2022-07-12 09:56:08.932160,1546469747599892482,2022-07-11 12:21:34+00:00,0,0,0,0,,,,,dickkirby66,64,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
855,Do you think Kash Langford will survive Camp Cretaceous season 5 https://t.co/VL1KDhB5VH,2022-07-12 09:56:08.932160,1546398685046751232,2022-07-11 07:39:11+00:00,9,3,9,0,,,,,FredTheShark3,202,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
856,"Judgment this appalling should disqualify Langford from any public office or ""camp"" positions. Does his religious group indoctrinate little girls into doing whatever an elder wants? https://t.co/NHgFhLoERA",2022-07-12 09:56:08.932160,1546234732115107840,2022-07-10 20:47:42+00:00,0,0,0,0,,,,,JeanGlasser1,3,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
857,"Oh boy. Langford was a director of a BAPTIST summer camp for a decade!
Could he be a...? 🤔 https://t.co/K2P6w7UC57",2022-07-12 09:56:08.932160,1546229414668689408,2022-07-10 20:26:34+00:00,0,0,0,0,,,,,zjlaing,8710,(langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,langford OR victoria OR fairfield-gonzales OR saanichton OR irving park OR vic west park OR songhees OR t'sou-ke
931,"1MONTH CLIENT SUCCESS🥰

𝓯𝓪𝓬𝓮𝓫𝓸𝓸𝓴: https://t.co/F9nyF9WhR9
✨Safe &amp; Effective
✨Guided till the end
✨Affordable &amp; No raspa

Join our GC for proofs ✅

#gamotpampalaglag #pampalaglagngbata #pamparegla #pampalaglag #cytotec #cyto #abortion #abortionpills #pangpalaglag https://t.co/xudb9UHksw",2022-07-12 09:56:11.632886,1545757491270918145,2022-07-09 13:11:19+00:00,0,0,2,1,,,,,DominiqueBandet,81,(metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht
933,"7MONTHS CLIENT SUCCESS🥰

𝓯𝓪𝓬𝓮𝓫𝓸𝓸𝓴: https://t.co/F9nyF9WhR9
✨Safe &amp; Effective
✨Guided till the end
✨Affordable &amp; No raspa

Join our GC for proofs ✅

#gamotpampalaglag #pampalaglagngbata #pamparegla #pampalaglag #cytotec #cyto #abortion #abortionpills #pangpalaglag https://t.co/SpoVDSpj0q",2022-07-12 09:56:11.632886,1545610614382690304,2022-07-09 03:27:41+00:00,0,0,2,1,,,,,MitziDeanBC,3495,(metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht
934,"5MONTHS CLIENT SUCCESS🥰

𝓯𝓪𝓬𝓮𝓫𝓸𝓸𝓴: https://t.co/F9nyFadkT9
✨Safe &amp; Effective
✨Guided till the end
✨Affordable &amp; No raspa

Join our GC for proofs ✅

#gamotpampalaglag #pampalaglagngbata #pamparegla #pampalaglag #cytotec #cyto #abortion #abortionpills #pangpalaglag https://t.co/8Y4fcRiz3c",2022-07-12 09:56:11.632886,1545607457296171010,2022-07-09 03:15:08+00:00,0,0,2,1,,,,,udivictoria,790,(metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht
935,"6MONTHS CLIENT SUCCESS🥰

𝓯𝓪𝓬𝓮𝓫𝓸𝓸𝓴: https://t.co/F9nyFadkT9
✨Safe &amp; Effective
✨Guided till the end
✨Affordable &amp; No raspa

Join our GC for proofs ✅

#gamotpampalaglag #pampalaglagngbata #pamparegla #pampalaglag #cytotec #cyto #abortion #abortionpills #pangpalaglag https://t.co/xnZg4bhlzP",2022-07-12 09:56:11.632886,1545607200487313409,2022-07-09 03:14:07+00:00,0,0,2,1,,,,,CTVNewsVI,75957,(metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,metchosin OR fernwood OR gonzales OR songhees OR oaklands park OR galloping goose OR esquimalt OR pacheedaht
